Date,FIPS,ZHVIPerSqft_AllHomes,StateName,StateCode
2017-12-31,53001,109.0,Washington,WA
2017-12-31,53005,154.0,Washington,WA
2017-12-31,53007,213.0,Washington,WA
2017-12-31,53009,173.0,Washington,WA
2017-12-31,53011,202.0,Washington,WA
2017-12-31,53015,124.0,Washington,WA
2017-12-31,53017,206.0,Washington,WA
2017-12-31,53021,134.0,Washington,WA
2017-12-31,53025,109.0,Washington,WA
2017-12-31,53027,116.0,Washington,WA
2017-12-31,53029,217.0,Washington,WA
2017-12-31,53031,223.0,Washington,WA
2017-12-31,53033,360.0,Washington,WA
2017-12-31,53035,223.0,Washington,WA
2017-12-31,53037,176.0,Washington,WA
2017-12-31,53039,163.0,Washington,WA
2017-12-31,53041,143.0,Washington,WA
2017-12-31,53045,172.0,Washington,WA
2017-12-31,53047,127.0,Washington,WA
2017-12-31,53053,185.0,Washington,WA
2017-12-31,53055,304.0,Washington,WA
2017-12-31,53057,210.0,Washington,WA
2017-12-31,53059,188.0,Washington,WA
2017-12-31,53061,249.0,Washington,WA
2017-12-31,53063,152.0,Washington,WA
2017-12-31,53065,134.0,Washington,WA
2017-12-31,53067,171.0,Washington,WA
2017-12-31,53071,165.0,Washington,WA
2017-12-31,53073,208.0,Washington,WA
2017-12-31,53077,138.0,Washington,WA
